FETION_FLAG,MOBMAIL_FLAG,MOBNEWS_FLAG,TIMENEWS_FLAG,CR_FLAG,WIRELESS_ADV_USR_FLAG,WIRELESS_MUS_FLAG,CR_BOX_FLAG,PIM_FLAG,SMSRTN_FLAG,HOTEL_PREORD_CALL_FLAG,AER_PREORD_FLAG,MO_CALL_12580_FLAG,MOBPAY_FLAG,MOBDOWN_FLAG,mms_flag,gprs_flag,quanqu_down_flag,khbm
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,21541
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,21552
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,21555
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,21568
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,21584
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,21595
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,21604
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,21606
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,21615
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,21625
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,21633
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,21660
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,21665
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,21699
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21715
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,21716
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,21719
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,21750
0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,21757
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,21763
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21829
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21834
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,21847
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,21852
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,21855
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,21862
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,21868
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,21900
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,21908
0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,21909
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,21925
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,21928
0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,21930
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21937
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21956
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21959
0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,21960
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,21986
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,21988
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21997
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22011
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22044
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22054
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22055
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22062
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22069
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22079
0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,22091
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22096
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22097
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22136
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22142
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22144
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22151
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,22164
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22188
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22215
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22226
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,22234
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22260
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22277
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22292
0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22296
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22316
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22336
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22346
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,22348
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,22358
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22374
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22396
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,22408
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22430
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22447
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22453
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22476
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22477
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,22484
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22504
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,22529
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22540
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22544
0,0,0,0,1,0,0,0,0,0,,,,,,0,1,0,22546
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22550
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22564
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22566
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22567
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,22572
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22587
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22596
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22598
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,22606
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22628
0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,22655
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22675
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22697
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22705
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22714
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22716
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22719
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22720
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,22721
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22726
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22729
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22741
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22751
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,22761
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,22766
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22784
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22793
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22815
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,22821
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22834
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22841
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22863
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22916
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22931
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22989
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22991
1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,23002
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23045
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23054
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23096
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23103
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23109
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,23119
0,0,0,0,0,0,0,0,0,0,,,,,,0,1,0,23164
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23173
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23201
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23202
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,23257
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23279
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,23286
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,23299
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23308
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23309
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23312
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23314
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23323
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,23335
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23340
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23349
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23351
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,23388
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23389
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23390
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23406
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23408
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23412
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,23436
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23447
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,23448
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23450
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23458
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,23459
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23487
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23488
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23492
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23517
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23528
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23531
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23533
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,23536
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23559
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,23570
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23582
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23616
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,23617
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23619
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,23624
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23636
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23647
0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,23651
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23664
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23670
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23688
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,23691
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23699
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23701
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23708
0,0,0,0,0,0,0,0,0,0,,,,,,0,1,0,23724
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23733
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23737
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23748
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23753
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23755
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,23774
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23795
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23806
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23809
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,23814
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23835
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23840
0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,23859
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23877
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23881
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23887
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,23888
1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,23899
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23918
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23927
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23944
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23977
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23991
0,0,0,0,0,0,0,0,0,0,,,,,,0,1,0,23992
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23996
1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,24022
1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,24042
1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,24047
0,0,0,0,0,0,0,0,0,0,,,,,,0,1,0,24068
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,24077
0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,24084
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,24087
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,24094
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,24118
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,24136
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,24154
0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,24169
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24178
0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,24183
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,24201
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24208
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24209
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24211
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,24212
1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,24216
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,24226
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24236
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,24237
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,24252
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,24281
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,24286
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,24288
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,24289
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,24335
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,24337
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24351
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24360
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,24363
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,24370
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24376
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,24385
1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,24404
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,24421
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,24423
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,24427
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,24428
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,24448
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,24450
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,24465
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,24497
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,24504
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,24515
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,24520
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24534
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,24544
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,24553
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,24554
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,24563
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24566
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24581
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,24582
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,24595
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24609
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,24610
0,0,0,0,0,0,0,0,0,0,,,,,,0,1,0,24631
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,24633
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,24645
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,24647
0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,24649
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,24655
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,24661
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24674
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,24687
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24690
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,24704
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,24712
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24719
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,24723
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,24766
0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,24774
1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,24780
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,24797
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24800
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24810
0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,24821
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,24828
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24840
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24846
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,24867
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,24876
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,24881
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24902
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,24903
1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,24921
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24935
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,24952
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24953
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,24972
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,24977
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24981
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24983
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,24984
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,24985
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,25027
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25031
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25038
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25043
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,25072
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25082
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25086
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25129
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25141
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,25149
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25150
0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,25155
1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,25162
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,25172
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25178
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,25207
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25212
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25216
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25221
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,25223
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,25239
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25247
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25249
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25253
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25265
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,25274
0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,25300
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25303
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25308
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25309
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25331
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,25338
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25343
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25361
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25376
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25388
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25405
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,25407
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25430
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25445
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25448
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,25481
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,25506
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25511
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25518
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25521
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25543
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25550
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25559
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,25563
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25583
